patent_application_id;claim_id;X;Y;Z;intensidad;cited_document_id;label;titulo;text;text_b
EP4970331;100664_1;-0.378477203;0.473137316;0.402373016;0.0001;EP7789945;1;Solic. EP4970331;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4708595;100871_1;-0.490775155;0.508863275;0.452771402;0.0006;EP7789945;1;Solic. EP4708595;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP8717940;100464_1;0.517307811;0.927078639;0.427407501;0.001;EP8717940;0;Solic. EP8717940;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP6395332;100910_1;0.431315029;0.873470764;0.33474736;0.0007;EP8717940;1;Solic. EP6395332;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9897895;100790_1;0.472782111;0.857823529;0.659183854;0.0007;EP8717940;1;Solic. EP9897895;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP7903425;100998_1;0.501957535;0.921056375;0.36732861;0.0009;EP8717940;1;Solic. EP7903425;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2545807;100667_1;0.2395033;0.848303711;0.166773689;0.0005;EP8717940;1;Solic. EP2545807;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5042372;100744_1;0.317019813;0.977420457;0.20979695;0.0007;EP8717940;1;Solic. EP5042372;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3987522;100244_1;-0.124780043;0.472268835;0.051263421;0.001;EP3987522;0;Solic. EP3987522;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9285826;100300_1;-0.072651937;0.918729143;0.082505384;0.0008;EP3987522;1;Solic. EP9285826;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP6683442;100590_1;-0.215311605;0.884517342;-0.000861587;0.001;EP3987522;1;Solic. EP6683442;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0080184;100393_1;-0.042081911;0.915895247;0.134205086;0.0003;EP3987522;1;Solic. EP0080184;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP8047916;100734_1;0.327810327;0.942679885;-0.465698629;0.0011;EP8047916;0;Solic. EP8047916;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5677017;100527_1;0.956492875;0.750094245;-0.138885398;0.0001;EP8047916;1;Solic. EP5677017;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3777295;100379_1;0.905610015;0.556009064;-0.08388961;0.0006;EP8047916;1;Solic. EP3777295;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4113993;100431_1;0.886325467;0.766501419;-0.241427634;0.0011;EP8047916;1;Solic. EP4113993;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2750724;100169_1;0.689608234;0.641267762;-0.055803645;0.0002;EP8047916;1;Solic. EP2750724;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
